id,session_log_id,useraccount_id,subject_id,counter,class_id,school_id,is_parent_post,reply_to_post_id,karma_awarded_id,comment_text,label,image_url,document_url,is_active,is_moved,is_hidden,is_starred,is_sticky,is_welcome_post,last_poster_permissions,access_permissions,answer_status_flags,ts_created,ts_modified,TOXICITY,IDENTITY_ATTACK,INSULT,PROFANITY,THREAT,SEXUALLY_EXPLICIT
170,,482296,1,1169,,11576,1,,,how do you solve a long equation? ,0,,,0,0,0,0,,,1048576,4294967295,4,41562.66065,41562.77003,0,0,0,0,0,0
171,,483354,1,1170,,11576,0,163,,5728,0,,,0,0,0,0,,,,4294967295,0,41562.66082,41562.66082,0,0,0,0,0,0
172,,481254,1,1171,,11576,1,,,"tatiana>
",0,,,0,0,0,0,,,1048576,4294967295,4,41562.66087,41562.77001,0,0,0,0,0,0
173,,481070,1,1172,,11576,1,,,"#YOLOSWAG
",0,,,0,0,0,0,,,1048576,4294967295,4,41562.66103,41562.76998,0,0,0,0,0,0
174,,483502,1,1173,,11576,0,163,,12,0,,,0,0,0,0,,,,4294967295,0,41562.66118,41562.66123,0,0,0,0,0,0
175,,482682,1,1174,,11576,0,163,,no,0,,,0,0,0,0,,,,4294967295,0,41562.66128,41562.66128,0,0,0,0,0,0
176,,465136,1,1175,,11576,1,,,"-x^2-4x+c????
",0,,,0,0,0,0,,,1048576,4294967295,4,41562.66131,41562.76964,0,0,0,0,0,0
177,,483041,1,1176,,11576,0,152,,"you need to combine 6c and 2c.
",0,,,1,0,0,0,,,,4294967295,0,41562.66132,41562.66132,0,0,0,0,0,0
178,,481726,1,1177,,11576,1,,,"This program is clarifying how to solve problems I had problems with and I have learned a lot, thank you.",0,,,0,0,0,0,,,1048576,4294967295,1,41562.66155,41566.87573,0,0,0,0,0,0
180,,483354,1,1179,,11576,0,152,,"use the distributive property
",0,,,1,0,0,0,,,,4294967295,0,41562.66175,41562.66175,0,0,0,0,0,0
181,,481070,1,1180,,11576,1,,,"#Algebranationisinteresting
",0,,,1,0,0,0,,,364534,4294967295,1,41562.66181,41562.98227,0,0,0,0,0,0
182,,481254,1,1181,,11576,0,176,,6cxto the second power,0,,,0,0,0,0,,,,4294967295,0,41562.66194,41562.66194,0,0,0,0,0,0
185,,480456,1,1184,,11576,1,,,"The problem @ 6:14 was great, i loved how it brought distributive property back even though we already pass this exercise its still useful to recover. ^.^",0,,,0,0,0,0,,,1048576,4294967295,1,41562.66221,41566.87578,0,0,0,0,0,0
186,,483992,1,1185,,11576,0,183,,"super cute
",0,,,0,0,0,0,,,,4294967295,0,41562.66222,41562.66222,0,0,0,0,0,0
188,,481254,1,1187,,11576,0,176,,bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb,0,,,0,0,0,0,,,,4294967295,0,41562.66231,41562.66231,0,0,0,0,0,0
189,,453212,1,1188,,11576,0,152,,"6c+5+2c
-2c    -2c
4c+5
--  --
4  4
c=1.25",0,,,1,0,0,0,,,,4294967295,0,41562.66238,41562.66238,0,0,0,0,0,0
190,,481070,1,1189,,11576,1,,,"#YOLOSWAGFORTHEWIN
",0,,,0,0,0,0,,,1048576,4294967295,4,41562.66244,41562.76984,0,0,0,0,0,0
191,,481047,1,1190,,11576,0,190,,420blazeit,0,,,0,0,0,0,,,,4294967295,0,41562.66265,41562.66265,0,0,0,0,0,0
192,,762528,1,1191,,11576,1,,,"I like this site...
",0,,,0,0,0,0,,,1048576,4294967295,4,41562.66273,41562.66277,0,0,0,0,0,0
193,,482661,1,1192,,11576,0,152,,thanks ,0,,,1,0,0,0,,,,4294967295,0,41562.66274,41562.66274,0,0,0,0,0,0
194,,481047,1,1193,,11576,0,181,,this isn't twitter ,0,,,1,0,0,0,,,,4294967295,0,41562.66285,41562.66285,0,0,0,0,0,0
196,,453212,1,1195,,11576,1,,,wow! i love this video its actually better than real life!!...;),0,,,1,0,0,0,,,917503,4294967295,1,41562.66316,41562.88751,0,0,0,0,0,0
201,,874034,1,1200,,14346,1,,,hey guys! i'll be on the wall for the next hour to answer any questions you have!,0,,,0,0,0,0,,,364534,4294967295,5,41562.66692,41714.63381,0,0,0,0,0,0
202,,481047,1,1201,,11576,0,201,,4+4,0,,,0,0,0,0,,,,4294967295,0,41562.6686,41562.6686,0,0,0,0,0,0
203,,453212,1,1202,,11576,1,,,how to solve 9+x>8,0,,,1,0,0,0,,,364534,4294967295,1,41562.66878,41562.98078,0,0,0,0,0,0
204,,874034,1,1203,,14346,0,152,,"since this equation doesn't equal anything, you can't actually solve for c, the most you can do is combine like terms!",0,,,1,0,0,0,,,,4294967295,0,41562.66957,41714.63381,0,0,0,0,0,0
205,,874034,1,1204,,14346,0,185,,i'm so glad it helped david!,0,,,0,0,0,0,,,,4294967295,0,41562.66981,41714.63381,0,0,0,0,0,0
206,,874034,1,1205,,14346,0,178,,awesome! it's so great to hear that daniel!,0,,,0,0,0,0,,,,4294967295,0,41562.67,41714.63381,0,0,0,0,0,0
207,,481070,1,1206,,11576,1,,,#YOLOSWAG,0,,,0,0,0,0,,,1048576,4294967295,4,41562.67072,41562.76947,0,0,0,0,0,0
208,,874034,1,1207,,14346,0,153,,"hey alejandro! to solve this one, we want anything with a variable on the left side of the inequality, and anything else on the right. what do you think you should move over first?",0,,,1,0,0,0,,,,4294967295,0,41562.67088,41714.63381,0,0,0,0,0,0
209,,465136,1,1208,,11576,0,152,,"6c+5+2c
-2c    -2c
4c+5
--  --
4  4
c=1.25",0,,,1,0,0,0,,,,4294967295,0,41562.67122,41562.67122,0,0,0,0,0,0
210,,874034,1,1209,,14346,0,117,,nice job everyone! does anyone know what the equation for slope is when you have two points?,0,,,1,0,0,0,,,,4294967295,0,41562.67177,41714.63381,0,0,0,0,0,0
211,,481070,1,1210,,11576,1,,,"How do you solve SWAGx+68.7x?
",0,,,0,0,0,0,,,1048576,4294967295,4,41562.67178,41562.76821,0,0,0,0,0,0
212,,874034,1,1211,,14346,0,142,,nice job susanna!,0,,,1,0,0,0,,,,4294967295,0,41562.67186,41714.63381,0,0,0,0,0,0
213,,874034,1,1212,,14346,0,152,,"not quite reynaldo and corey! remember there is no equal sign, so you can't actually subtract 2c, you have to add it!",0,,,1,0,0,0,,,,4294967295,0,41562.67295,41714.63381,0,0,0,0,0,0
214,,874034,1,1213,,14346,0,203,,"hey corey! for this one, we want to have anything with a variable on the left side of the equation, and anything without a variable on the right side! which number should we move first?",0,,,1,0,0,0,,,,4294967295,0,41562.6734,41714.63381,0,0,0,0,0,0
215,,874034,1,1214,,14346,0,201,,that one is 8. i know that because i'm very good at math,0,,,0,0,0,0,,,,4294967295,0,41562.67362,41714.63381,0,0,0,0,0,0
217,,483294,1,1216,,11576,0,211,,lol,0,,,0,0,0,0,,,,4294967295,0,41562.68324,41562.68324,0,0,0,0,0,0
218,,480742,1,1217,,11576,1,,,"hi (:
& bye (;
",0,,,0,0,0,0,,,1048576,4294967295,4,41562.68368,41562.76811,0,0,0,0,0,0
219,,483294,1,1218,,11576,1,,,Vote E for Eminem and L for Lil wayne ,0,,,0,0,0,0,,,1048576,4294967295,4,41562.68439,41562.69091,0,0,0,0,0,0
220,,480617,1,1219,,11576,0,219,,"E,L
",0,,,0,0,0,0,,,,4294967295,0,41562.68494,41562.68494,0,0,0,0,0,0
221,,874034,1,1220,,14346,0,219,,this is super not math related haha,0,,,0,0,0,0,,,,4294967295,0,41562.68649,41714.63381,0,0,0,0,0,0
223,,497734,1,1222,,11537,0,201,,-12 over x = -24 over x,0,,,0,0,0,0,,,,4294967295,0,41562.69079,41562.69079,0,0,0,0,0,0
224,,874034,1,1223,,14346,0,201,,"hey jessica! i would suggest cross multiplying on that problem, but i think you'll find there's no solution!",0,,,0,0,0,0,,,,4294967295,0,41562.69243,41714.63381,0,0,0,0,0,0
225,,497734,1,1224,,11537,0,201,,"yeah, found that out the hard way cx, thanks tho!
",0,,,0,0,0,0,,,,4294967295,0,41562.69383,41562.69383,0,0,0,0,0,0
226,,874034,1,1225,,14346,0,201,,no prob!,0,,,0,0,0,0,,,,4294967295,0,41562.69428,41714.63381,0,0,0,0,0,0
228,,481216,1,1227,,11576,0,201,,4541549865+9963+9-8x,0,,,0,0,0,0,,,,4294967295,0,41562.70336,41562.70336,0,0,0,0,0,0
229,,483182,1,1228,,11576,1,,,1+1 ??,0,,,1,0,0,0,,,364534,4294967295,1,41562.70345,41562.97775,0,0,0,0,0,0
230,,462042,1,1229,,11576,1,,,How's it going?,0,,,0,0,0,0,,,1048576,4294967295,4,41562.7035,41562.70363,0,0,0,0,0,0
231,,481216,1,1230,,11576,0,201,,LONG LIVE A$AP,0,,,0,0,0,0,,,,4294967295,0,41562.70353,41562.70353,0,0,0,0,0,0
232,,746914,1,1231,,11576,1,,,anybody wanna lend me some money for mcdonalds?,0,,,0,0,0,0,,,1048576,4294967295,4,41562.70358,41562.76834,0,0,0,0,0,0
233,,481023,1,1232,,11576,1,,,"hello ppl :)

",0,,,0,0,0,0,,,1048576,4294967295,4,41562.7037,41562.76903,0,0,0,0,0,0
234,,497734,1,1233,,11537,1,,,1,0,,,0,0,0,0,,,1048576,4294967295,4,41562.70372,41562.76825,0,0,0,0,0,0
235,,483294,1,1234,,11576,1,,,normal beo,0,,,0,0,0,0,,,1048576,4294967295,4,41562.7038,41562.7683,0,0,0,0,0,0
236,,481216,1,1235,,11576,0,201,, :-),0,,,0,0,0,0,,,,4294967295,0,41562.70384,41562.70403,0,0,0,0,0,0
237,,462042,1,1236,,11576,0,232,,"Naw, chill bro
",0,,,0,0,0,0,,,,4294967295,0,41562.70397,41562.70397,0,0,0,0,0,0
238,,483044,1,1237,,11576,1,,,-6+4b=2(-8+3b) how?,0,,,1,0,0,0,,,364534,4294967295,4,41562.70398,41562.7069,0,0,0,0,0,0
239,,481175,1,1238,,11576,1,,,"hello
",0,,,0,0,0,0,,,1048576,4294967295,4,41562.704,41562.76839,0,0,0,0,0,0
240,,480617,1,1239,,11576,1,,,"asere que aburrido esta esto
",0,,,0,0,0,0,,,1048576,4294967295,4,41562.70412,41562.70444,0,0,0,0,0,0
241,,483044,1,1240,,11576,0,238,,the,0,,,1,0,0,0,,,,4294967295,0,41562.70424,41562.70424,0,0,0,0,0,0
242,,874034,1,1241,,14346,0,229,,i think you've got this one covered haha,0,,,1,0,0,0,,,,4294967295,0,41562.70427,41714.63381,0,0,0,0,0,0
243,,483074,1,1242,,11576,1,,,"probando 1,2,3 probando ",0,,,0,0,0,0,,,1048576,4294967295,4,41562.70429,41562.76843,0,0,0,0,0,0
244,,483044,1,1243,,11576,0,238,,f,0,,,1,0,0,0,,,,4294967295,0,41562.70433,41562.70433,0,0,0,0,0,0
245,,482726,1,1244,,11576,1,,,whats 6x42 ÷ 55×22°÷1 yo?,0,,,1,0,0,0,,,364534,4294967295,1,41562.70441,41562.78106,0,0,0,0,0,0
247,,874034,1,1246,,14346,0,238,,hey john! so the first step is always gonna be to get rid of those parentheses. what do you think you can do to clear them?,0,,,1,0,0,0,,,,4294967295,0,41562.70487,41714.63381,0,0,0,0,0,0
248,,482726,1,1247,,11576,0,238,,the answer is b=32,0,,,1,0,0,0,,,,4294967295,0,41562.70514,41562.70514,0,0,0,0,0,0
250,,874034,1,1249,,14346,0,201,,hahah actual math questions people!,0,,,0,0,0,0,,,,4294967295,0,41562.70541,41714.63381,0,0,0,0,0,0
254,,874034,1,1253,,14346,0,238,,nice try eddy but that's not correct! how did you get your answer?,0,,,1,0,0,0,,,,4294967295,0,41562.7069,41714.63381,0,0,0,0,0,0
257,,462042,1,1256,,11576,0,251,,naw chill jk,0,,,0,0,0,0,,,,4294967295,0,41562.70757,41562.70757,0,0,0,0,0,0
259,,483182,1,1258,,11576,1,,,-2.3=1.5g-0.9,0,,,1,0,0,0,,,364534,4294967295,1,41562.70815,41562.78341,0,0,0,0,0,0
260,,746914,1,1259,,11576,0,251,,what u on cuhz?,0,,,0,0,0,0,,,,4294967295,0,41562.70869,41562.70869,0,0,0,0,0,0
261,,874034,1,1260,,14346,0,259,,"hey johanet! for this one, we want anything with a variable on one side of the equals sign, and anything without a variable on the other side. so, what should you move first?",0,,,1,0,0,0,,,,4294967295,0,41562.70885,41714.63381,0,0,0,0,0,0
262,,482726,1,1261,,11576,0,251,,that good good,0,,,0,0,0,0,,,,4294967295,0,41562.71045,41562.71045,0,0,0,0,0,0
267,,822106,1,1266,,11646,0,112,,are you ok?,0,,,1,0,0,0,,,,4294967295,0,41562.78044,41562.78044,0,0,0,0,0,0
268,,830102,1,1267,,11646,0,203,,"Subtract 9 from both sides
",0,,,1,0,0,0,,,,4294967295,0,41562.78193,41562.78193,0,0,0,0,0,0
269,,830102,1,1268,,11646,0,152,,"8c+5

",0,,,1,0,0,0,,,,4294967295,0,41562.78233,41562.78233,0,0,0,0,0,0
270,,830102,1,1269,,11646,0,142,,"5x
",0,,,1,0,0,0,,,,4294967295,0,41562.78252,41562.78252,0,0,0,0,0,0
271,,846342,1,1270,,11646,0,1,,Konichiwa!,0,,,0,0,0,0,,,,4294967295,0,41562.7841,41562.7841,0,0,0,0,0,0
272,,830102,1,1271,,11646,0,153,,3c-3,0,,,1,0,0,0,,,,4294967295,0,41562.78414,41562.78414,0,0,0,0,0,0
273,,846342,1,1272,,11646,1,,,Nobody has any karma points? Huh...,0,,,1,0,0,0,,,364534,4294967295,1,41562.78534,41562.97972,0,0,0,0,0,0
274,,846342,1,1273,,11646,0,229,,"2, but you should already know that! :3",0,,,1,0,0,0,,,,4294967295,0,41562.78741,41562.78741,0,0,0,0,0,0
275,,828691,1,1274,,11646,0,273,,Karma point? Is that from Sims 3 or something...,0,,,1,0,0,0,,,,4294967295,0,41562.81935,41562.81935,0,0,0,0,0,0
276,,828691,1,1275,,11646,0,273,,OOH KARMA POINTS I see it now,0,,,1,0,0,0,,,,4294967295,0,41562.81963,41562.81963,0,0,0,0,0,0
278,,844235,1,1277,,11646,1,,,#Awesome,0,,,1,0,0,0,,,364534,4294967295,1,41562.82147,41562.97933,0,0,0,0,0,0
279,,852503,1,1278,,11646,0,145,,Heyy!,0,,,1,0,0,0,,,,4294967295,0,41562.82174,41562.82174,0,0,0,0,0,0
280,,828691,1,1279,,11646,0,278,,#MATH #mathisfun,0,,,1,0,0,0,,,,4294967295,0,41562.82185,41562.82185,0,0,0,0,0,0
281,,818933,1,1280,,11646,0,229,,5816067,0,,,1,0,0,0,,,,4294967295,0,41562.8224,41562.8224,0,0,0,0,0,0
282,,820930,1,1281,,11646,1,,,i want an ipad,0,,,1,0,0,0,,,364534,4294967295,1,41562.82241,41562.9674,0,0,0,0,0,0
283,,820930,1,1282,,11646,1,,,i want an ipad,0,,,1,0,0,0,,,917503,4294967295,1,41562.82244,41562.88709,0,0,0,0,0,0
284,,818933,1,1283,,11646,0,229,,5816067,0,,,1,0,0,0,,,,4294967295,0,41562.82247,41562.82247,0,0,0,0,0,0
285,,820930,1,1284,,11646,1,,,i want an ipad,0,,,0,0,0,0,,,1048576,4294967295,4,41562.82255,41562.97778,0,0,0,0,0,0
286,,818933,1,1285,,11646,0,229,,5816067,0,,,1,0,0,0,,,,4294967295,0,41562.82255,41562.82255,0,0,0,0,0,0
287,,828663,1,1286,,11646,0,229,,9816067 is the answer,0,,,1,0,0,0,,,,4294967295,0,41562.82257,41562.82257,0,0,0,0,0,0
288,,820930,1,1287,,11646,1,,,i want an ipad,0,,,0,0,0,0,,,1048576,4294967295,4,41562.8226,41562.9759,0,0,0,0,0,0
289,,813284,1,1288,,11646,1,,,This is pretty neat!,0,,,1,0,0,0,,,364534,4294967295,1,41562.82265,41562.97904,0,0,0,0,0,0
290,,844235,1,1289,,11646,1,,,"how do i sovle this equation... 1900+146945367
",0,,,0,0,0,0,,,1048576,4294967295,4,41562.8227,41562.88277,0,0,0,0,0,0
291,,820930,1,1290,,11646,1,,,i want an ipad,0,,,1,0,0,0,,,364534,4294967295,1,41562.82271,41562.97582,0,0,0,0,0,0
292,,815502,1,1291,,11646,0,165,,ok!!!!!!!!,0,,,1,0,0,0,,,,4294967295,0,41562.8228,41562.8228,0,0,0,0,0,0
293,,819655,1,1292,,11646,0,283,,me too!!!!,0,,,1,0,0,0,,,,4294967295,0,41562.82281,41562.82281,0,0,0,0,0,0
294,,819655,1,1293,,11646,0,283,,me too!!!!,0,,,0,0,0,0,,,,4294967295,0,41562.82285,41562.90329,0,0,0,0,0,0
295,,815502,1,1294,,11646,0,165,,ok!!!!!!!!,0,,,1,0,0,0,,,,4294967295,0,41562.82286,41562.82286,0,0,0,0,0,0
296,,813284,1,1295,,11646,1,,,This is pretty neat!,0,,,0,0,0,0,,,1048576,4294967295,1,41562.82291,41586.01091,0,0,0,0,0,0
297,,813284,1,1296,,11646,1,,,This is pretty neat!,0,,,0,0,0,0,,,1048576,4294967295,4,41562.823,41562.96642,0,0,0,0,0,0
298,,819655,1,1297,,11646,0,283,,me too!!!!,0,,,0,0,0,0,,,,4294967295,0,41562.82307,41562.90332,0,0,0,0,0,0
299,,844235,1,1298,,11646,1,,,"1+21
",0,,,0,0,0,0,,,1048576,4294967295,4,41562.82309,41562.88602,0,0,0,0,0,0
300,,819655,1,1299,,11646,0,283,,me too!!!!,0,,,0,0,0,0,,,,4294967295,0,41562.82311,41562.90336,0,0,0,0,0,0
301,,819655,1,1300,,11646,0,283,,me too!!!!,0,,,0,0,0,0,,,,4294967295,0,41562.82313,41562.9034,0,0,0,0,0,0
302,,829122,1,1301,,11646,1,,,no karma points!! ;((,0,,,0,0,0,0,,,1048576,4294967295,4,41562.82313,41562.82404,0,0,0,0,0,0
303,,819655,1,1302,,11646,0,283,,me too!!!!,0,,,0,0,0,0,,,,4294967295,0,41562.82314,41562.90348,0,0,0,0,0,0
304,,813284,1,1303,,11646,1,,,This is pretty neat!,0,,,0,0,0,0,,,1048576,4294967295,1,41562.8233,41586.01108,0,0,0,0,0,0
305,,819655,1,1304,,11646,0,282,,Me too!!!!,0,,,1,0,0,0,,,,4294967295,0,41562.82334,41562.82334,0,0,0,0,0,0
306,,819655,1,1305,,11646,0,282,,Me too!!!!,0,,,1,0,0,0,,,,4294967295,0,41562.82336,41562.82336,0,0,0,0,0,0
307,,816541,1,1306,,11646,0,299,,22,0,,,0,0,0,0,,,,4294967295,0,41562.82338,41562.82338,0,0,0,0,0,0
308,,815795,1,1307,,11646,0,153,,c,0,,,0,0,0,0,,,,4294967295,0,41562.82343,41562.82351,0,0,0,0,0,0
309,,829122,1,1308,,11646,0,283,,"me too
",0,,,0,0,0,0,,,,4294967295,0,41562.82345,41562.90345,0,0,0,0,0,0
310,,844235,1,1309,,11646,0,283,,"me to me too me too 
",0,,,1,0,0,0,,,,4294967295,0,41562.82345,41562.82345,0,0,0,0,0,0
311,,812110,1,1310,,11646,0,299,,22,0,,,0,0,0,0,,,,4294967295,0,41562.82352,41562.8241,0,0,0,0,0,0
312,,813284,1,1311,,11646,1,,,This is pretty neat!,0,,,0,0,0,0,,,1048576,4294967295,1,41562.82353,41586.01102,0,0,0,0,0,0
313,,829122,1,1312,,11646,0,299,,"23
",0,,,0,0,0,0,,,,4294967295,0,41562.82353,41562.82359,0,0,0,0,0,0
314,,812110,1,1313,,11646,0,299,,22,0,,,0,0,0,0,,,,4294967295,0,41562.82365,41562.82417,0,0,0,0,0,0
315,,812110,1,1314,,11646,0,299,,22,0,,,0,0,0,0,,,,4294967295,0,41562.82369,41562.82369,0,0,0,0,0,0
316,,812110,1,1315,,11646,0,299,,22,0,,,0,0,0,0,,,,4294967295,0,41562.82369,41562.82369,0,0,0,0,0,0
317,,812110,1,1316,,11646,0,299,,22,0,,,0,0,0,0,,,,4294967295,0,41562.8237,41562.8237,0,0,0,0,0,0
318,,812110,1,1317,,11646,0,299,,22,0,,,0,0,0,0,,,,4294967295,0,41562.82376,41562.82376,0,0,0,0,0,0
319,,812110,1,1318,,11646,0,299,,22,0,,,0,0,0,0,,,,4294967295,0,41562.82377,41562.82377,0,0,0,0,0,0
320,,812110,1,1319,,11646,0,299,,22,0,,,0,0,0,0,,,,4294967295,0,41562.82377,41562.82377,0,0,0,0,0,0
321,,812110,1,1320,,11646,0,299,,22,0,,,0,0,0,0,,,,4294967295,0,41562.82378,41562.82378,0,0,0,0,0,0
322,,812110,1,1321,,11646,0,299,,22,0,,,0,0,0,0,,,,4294967295,0,41562.82378,41562.82378,0,0,0,0,0,0
323,,812110,1,1322,,11646,0,299,,22,0,,,0,0,0,0,,,,4294967295,0,41562.8238,41562.8238,0,0,0,0,0,0
324,,812110,1,1323,,11646,0,299,,22,0,,,0,0,0,0,,,,4294967295,0,41562.8238,41562.8238,0,0,0,0,0,0
325,,812110,1,1324,,11646,0,299,,22,0,,,0,0,0,0,,,,4294967295,0,41562.8238,41562.8238,0,0,0,0,0,0
326,,812110,1,1325,,11646,0,299,,22,0,,,0,0,0,0,,,,4294967295,0,41562.82381,41562.82456,0,0,0,0,0,0
327,,812110,1,1326,,11646,0,299,,22,0,,,0,0,0,0,,,,4294967295,0,41562.82381,41562.82424,0,0,0,0,0,0
329,,815795,1,1328,,11646,0,153,,c is less than -1,0,,,1,0,0,0,,,,4294967295,0,41562.8239,41562.8239,0,0,0,0,0,0
330,,844235,1,1329,,11646,1,,,"369875421+369852
",0,,,0,0,0,0,,,1048576,4294967295,4,41562.82413,41562.88738,0,0,0,0,0,0
331,,828547,1,1330,,11646,0,299,,"22
",0,,,0,0,0,0,,,,4294967295,0,41562.82416,41562.82416,0,0,0,0,0,0
332,,815795,1,1331,,11646,0,283,,me four,0,,,1,0,0,0,,,,4294967295,0,41562.82418,41562.82418,0,0,0,0,0,0
333,,828547,1,1332,,11646,0,283,,me too,0,,,0,0,0,0,,,,4294967295,0,41562.82439,41562.90322,0,0,0,0,0,0
334,,820930,1,1333,,11646,1,,,c=y+23-7,0,,,0,0,0,0,,,1048576,4294967295,4,41562.82464,41562.88616,0,0,0,0,0,0
335,,820930,1,1334,,11646,1,,,c=y+23-7,0,,,0,0,0,0,,,1048576,4294967295,4,41562.82472,41562.88611,0,0,0,0,0,0
336,,844235,1,1335,,11646,0,299,,"thank you so much, i have officially learned to add
",0,,,0,0,0,0,,,,4294967295,0,41562.82479,41562.82479,0,0,0,0,0,0
339,,828691,1,1338,,11646,0,337,,At least I LIKE math,0,,,1,0,0,0,,,,4294967295,0,41562.82531,41562.82531,0,0,0,0,0,0
340,,819655,1,1339,,11646,0,290,,"hi
",0,,,0,0,0,0,,,,4294967295,0,41562.8256,41562.8256,0,0,0,0,0,0
341,,815502,1,1340,,11646,0,117,,"y differnce to 2 points and x difference to 2 points is that ok
Y              y-x
/
x",0,,,1,0,0,0,,,,4294967295,0,41562.82608,41562.82608,0,0,0,0,0,0
342,,835494,1,1341,,11646,1,,,216=15x + 35 -14 solve for x,0,,,1,0,0,0,,,364534,4294967295,1,41562.82679,41562.98789,0,0,0,0,0,0
343,,835494,1,1342,,11646,1,,,216=15x + 35 -14 solve for x,0,,,0,0,0,0,,,1048576,4294967295,4,41562.82745,41562.88366,0,0,0,0,0,0
345,,828691,1,1344,,11646,0,344,,SHAPES!!!,0,,,1,0,0,0,,,,4294967295,0,41562.8277,41562.8277,0,0,0,0,0,0
346,,815502,1,1345,,11646,0,196,,i know right!!!!!!!!!,0,,,1,0,0,0,,,,4294967295,0,41562.82772,41562.82772,0,0,0,0,0,0
347,,835494,1,1346,,11646,1,,,"I did not mean to post it twice, sorry",0,,,0,0,0,0,,,1048576,4294967295,4,41562.82819,41562.88473,0,0,0,0,0,0
348,,828691,1,1347,,11646,0,117,,"RISE OVER RUN

y
-
x",0,,,1,0,0,0,,,,4294967295,0,41562.82847,41562.82847,0,0,0,0,0,0
349,,818933,1,1348,,11646,0,343,,13,0,,,0,0,0,0,,,,4294967295,0,41562.82939,41562.82939,0,0,0,0,0,0
350,,828691,1,1349,,11646,0,343,,13 = x,0,,,0,0,0,0,,,,4294967295,0,41562.82969,41562.82969,0,0,0,0,0,0
351,,828691,1,1350,,11646,0,342,,13 = x,0,,,1,0,0,0,,,,4294967295,0,41562.83023,41562.83023,0,0,0,0,0,0
